step,fructose,fructose_6_p,allulose,allulose_6_p
366,0.0007802857035725389,0.23171747253412464,1.4634477922004407,0.10405444956186159
367,0.0007744750380052068,0.23020638220224063,1.4654996454549643,0.10351949730478949
368,0.0007687304425228395,0.22870523181704547,1.4675396917486232,0.1029863459918081
369,0.0007630500964505372,0.2272139565663064,1.4695679890828564,0.1024550042543863
370,0.0007574322626821478,0.22573249199504475,1.4715845953289106,0.10192548041336211
371,0.0007518752836257669,0.2242607740070316,1.4735895682250386,0.10139778248430355
372,0.000746377577330518,0.22279873886609558,1.4755829653737773,0.10087191818279609
373,0.0007409376337876322,0.2213463231972503,1.4775648442393046,0.10034789492965704
374,0.0007355540113990537,0.21990346398764987,1.4795352621448736,0.09982571985607691
375,0.0007302253336070007,0.2184700985873802,1.4814942762703238,0.09930539980868838
376,0.0007249502856781089,0.2170461647100939,1.4834419436496644,0.09878694135456297
377,0.0007197276116359854,0.21563160043349547,1.485378321168732,0.09827035078613602
378,0.0007145561113361907,0.2142263441996846,1.4873034655629183,0.09775563412606042
379,0.0007094346376778611,0.2128303348153635,1.4892174334149688,0.09724279713198926
380,0.0007043620939463683,0.21144351145191576,1.4911202811528488,0.09673184530128845
381,0.0006993374312815971,0.210065813645362,1.4930120650476764,0.09622278387567938
382,0.0006943596462666047,0.20869718129619938,1.4948928412117208,0.09571561784581242
383,0.0006894277786315987,0.20733755466913018,1.4967626655964656,0.09521035195577181
384,0.000684540909068346,0.20598687439268526,1.498621593990733,0.09470699070751254
385,0.000679698157150293,0.20464508145874782,1.5004696820188712,0.09420553836522993
386,0.0006748986793538444,0.20331211722198284,1.502306985139,0.09370599895966251
387,0.0006701416671764078,0.20198792339917693,1.5041335586413171,0.09320837629232885
388,0.0006654263453469706,0.2006724420684935,1.5059494576464596,0.09271267393969918
389,0.0006607519701251296,0.19936561566864802,1.5077547371039237,0.09221889525730237
390,0.0006561178276846434,0.1980673869980076,1.509549451790538,0.09172704338376907
391,0.000651523232577724,0.19677769921361926,1.5113336563089905,0.09123712124481172
392,0.0006469675262764286,0.19549649583017079,1.5131074050864097,0.09074913155714227
393,0.0006424500757876471,0.19422372071888852,1.5148707523729947,0.09026307683232825
394,0.0006379702723383207,0.19295931810637526,1.5166237522406976,0.08977895938058791
395,0.0006335275301276534,0.19170323257339225,1.5183664585819536,0.08929678131452555
396,0.00062912128514321,0.1904554090535885,1.52009892510846,0.08881654455280738
397,0.0006247509940379132,0.18921579283218085,1.5218212053500013,0.08833825082377894
398,0.000620416133065076,0.1879843295445878,1.5235333526533212,0.08786190166902491
399,0.0006161161970687209,0.18676096517502003,1.5252354201810383,0.08738749844687188
400,0.0006118506985265468,0.18554564605503085,1.5269274609106065,0.08691504233583514
401,0.0006076191666430195,0.18433831886202867,1.5286095276333171,0.08644453433801011
402,0.0006034211464901622,0.18313893061775485,1.5302816729533446,0.08597597528240926
403,0.0005992561981937262,0.18194742868672867,1.5319439492868312,0.08550936582824528
404,0.0005951238961625216,0.18076376077466244,1.5335964088610126,0.08504470646816134
405,0.0005910238283587807,0.1795878749268485,1.5352391037133823,0.08458199753140921
406,0.0005869555956075228,0.17841971952652055,1.5368720856908948,0.08412123918697602
407,0.000582918810942973,0.1772592432931913,1.5384954064492042,0.08366243144666041
408,0.0005789130989901782,0.17610639528096825,1.5401091174519415,0.083205574168099
409,0.000574938095380042,0.17496112487684964,1.5417132699700256,0.08275066705774357
410,0.000570993446196083,0.17382338179900228,1.54330791508101,0.08229770967379031
411,0.0005670788074512954,0.17269311609502264,1.5448931036684634,0.0818467014290613
412,0.0005631938445935667,0.17157027814018327,1.5464688864213825,0.08139764159383936
413,0.0005593382320381756,0.17045481863566586,1.5480353138336378,0.0809505292986569
414,0.0005555116527259659,0.16934668860678195,1.5495924362034514,0.08050536353703941
415,0.0005517137977058516,0.16824583940118334,1.551140303632905,0.08006214316820458
416,0.0005479443657403781,0.1671522226870631,1.5526789660274778,0.07962086691971741
417,0.0005442030629331204,0.16606579045134814,1.554208473095615,0.07918153339010238
418,0.0005404896023767588,0.1649864949978852,1.5557288743483235,0.07874414105141316
419,0.0005368037038207295,0.1639142889456205,1.5572402190987968,0.07830868825176059
420,0.0005331450933573983,0.16284912522677472,1.5587425564620667,0.07787517321779978
421,0.0005295135031257596,0.16179095708501404,1.5602359353546822,0.07744359405717675
422,0.0005259086710317115,0.160739738073618,1.5617204044944135,0.07701394876093548
423,0.000522330340484002,0.15969542205364531,1.5631960123999835,0.07658623520588595
424,0.0005187782601449912,0.1586579631920983,1.5646628073908215,0.07616045115693387
425,0.0005152521836954122,0.1576273159600866,1.566120837586844,0.07573659426937264
426,0.0005117518696123594,0.15660343513099123,1.567570150908257,0.07531466209113828
427,0.0005082770809597685,0.15558627577862907,1.569010795075382,0.07489465206502795
428,0.0005048275851906925,0.1545757932754192,1.5704428176085063,0.07447656153088252
429,0.0005014031539607119,0.1535719432905509,1.5718662658277531,0.07406038772773404
430,0.0004980035629518545,0.15257468178815453,1.573281186852974,0.07364612779591853
431,0.0004946285917064292,0.1515839650254751,1.5746876276036628,0.0732337787791546
432,0.0004912780234702122,0.15059974955104996,1.57608563479889,0.07282333762658874
433,0.00048795164504445316,0.14962199220289002,1.5774752549572568,0.07241480119480763
434,0.0004846492466461962,0.1486506501066658,1.578856534396869,0.07200816624981801
435,0.00048137062177643823,0.1476856806738983,1.5802295192353295,0.07160342946899488
436,0.0004781155670956736,0.14672704160015493,1.5815942553897502,0.07120058744299827
437,0.00047488388230639705,0.14577469086325126,1.582950788576782,0.07079963667765934
438,0.0004716753700421616,0.14482858672145865,1.584299164312662,0.07040057359583615
439,0.00046848983576280835,0.14388868771171803,1.5856394279132784,0.07000339453923976
440,0.00046532708765550885,0.14295495264786026,1.5869716244942522,0.06960809577023103
441,0.00046218693654127775,0.14202734061883326,1.5882957989710358,0.06921467347358873
442,0.0004590691957866347,0.1411058109869361,1.5896119960590271,0.06882312375824931
443,0.0004559736812201115,0.14019032338606033,1.5909202602736998,0.06843344265901889
444,0.000452900211053317,0.13928083771993885,1.5922206359307491,0.06804562613825788
445,0.00044984860580629064,0.1383773141604024,1.5935131671462517,0.06765967008753873
446,0.0004468186882368876,0.13747971314564356,1.5947978978368413,0.06727557032927724
447,0.0004438102832739567,0.13658799537848923,1.596074871719898,0.06689332261833782
448,0.00044082321795408324,0.13570212182468072,1.597344132313751,0.06651292264361318
449,0.00043785732136168357,0.13482205371116246,1.5986057229378958,0.06613436602957887
450,0.00043491242457224983,0.1339477525243788,1.5998596867132249,0.06575764833782302
451,0.0004319883605985555,0.1330791800085795,1.6011060665622692,0.06538276506855177
452,0.00042908496433964323,0.13221629816413363,1.602344905209455,0.0650097116620707
453,0.00042620207253242753,0.13135906924585236,1.6035762451813713,0.06463848350024272
454,0.000423339523705753,0.1305074557613202,1.6048001288070501,0.06426907590792276
455,0.00042049715813676105,0.1296614204692353,1.6060165982182573,0.06390148415436966
456,0.00041767481780942433,0.12882092637775847,1.6072256953497956,0.06353570345463554
457,0.0004148723463751176,0.1279859367428714,1.6084274619398193,0.06317172897093315
458,0.00041208958911510184,0.1271564150667435,1.609621939530159,0.06280955581398145
459,0.00040932639290480554,0.12633232509610806,1.6108091694666564,0.06244917904432984
460,0.0004065826061797937,0.1255136308206474,1.6119891928995107,0.0620905936736612
461,0.0004038580789033228,0.12470029647138701,1.6131620507836344,0.061733794666074364
462,0.00040115266253538495,0.12389228651909902,1.6143277838790187,0.06137877693934609
463,0.0003984662100031519,0.12308956567271463,1.6154864327511085,0.061025535366172994
464,0.00039579857567273327,0.12229209887774577,1.616638037771187,0.060674064775393666
465,0.00039314961532217025,0.12149985131471591,1.6177826391167698,0.06032435995319141
466,0.00039051918611558977,0.12071278839760012,1.618920276772006,0.05997641564427771
467,0.0003879071465784498,0.11993087577227414,1.6200509905280898,0.05963022655305698
468,0.00038531335657380984,0.11915407931497278,1.6211748199836802,0.05928578734477255
469,0.00038273767727956524,0.11838236513075744,1.6222918045453278,0.05894309264663456
470,0.00038017997116658787,0.11761569955199269,1.6234019834279105,0.05860213704892969
471,0.0003776401019777194,0.11685404913683221,1.6245053956550763,0.05826291510611325
472,0.00037511793470756613,0.11609738066771366,1.6256020800596946,0.057925421337883726
473,0.0003726133355830486,0.11534566114986278,1.6266920752843135,0.057589650230240215
474,0.0003701261720446611,0.11459885780980654,1.6277754197816254,0.05725559623652283
475,0.0003676563127284004,0.11385693809389542,1.6288521518149393,0.056923253778436454
476,0.00036520362744832364,0.11311986966683472,1.6299223094586583,0.05659261724705806
477,0.00036276798717970013,0.11238762041022485,1.630985930598767,0.05626368100382781
478,0.0003603492640427223,0.11166015842111073,1.6320430529333216,0.05593643938152423
479,0.0003579473312867443,0.11093745201054012,1.633093713972949,0.05561088668522366
480,0.0003555620632750181,0.11021946970213085,1.6341379510413494,0.05528701719324417
481,0.0003531933354698996,0.10950618023064707,1.6351758012758082,0.05496482515807432
482,0.00035084102441849805,0.10879755254058428,1.6362073016277099,0.054644304807286784
483,0.000348505007738745,0.1080935557847633,1.6372324888630603,0.05432545034443722
484,0.00034618516410585965,0.10739415932293307,1.6382513995630121,0.05400825594994853
485,0.0003438813732391888,0.10669933272038212,1.6392640701243975,0.05369271578198073
486,0.0003415935158894021,0.1060090457465589,1.6402705367602646,0.05337882397728667
487,0.00033932147382602373,0.10532326837370075,1.641270835500419,0.0530665746520537
488,0.00033706512982528236,0.1046419707754717,1.642265002191971,0.05275596190273172
489,0.00033482436765826386,0.10396512332560871,1.643253072499885,0.0524469798068475
490,0.00033259907207935105,0.10329269659657658,1.6442350819075378,0.052139622423805744
491,0.00033038912881493615,0.1026246613582315,1.645211065717276,0.05183388379567689
492,0.00032819442455239245,0.10196098857649306,1.646181059050982,0.05152975794797197
493,0.00032601484692929315,0.1013016494120247,1.6471450968506407,0.05122723889040465
494,0.00032385028452286467,0.10064661521892272,1.6481032138789131,0.05092632061764061
495,0.0003217006268396645,0.09999585754341359,1.6490554447197114,0.05062699711003454
496,0.00031956576430547265,0.09934934812255962,1.6500018237787792,0.05032926233435481
497,0.00031744558825538713,0.09870705888297307,1.6509423852842746,0.05003311024449606
498,0.0003153399909241146,0.09806896193953842,1.6518771632873568,0.049738534782179884
499,0.00031324886543644773,0.09743502959414292,1.652806191662776,0.04944552987764375
500,0.0003111721057979212,0.09680523433441532,1.6537295041094677,0.04915408945031831
501,0.000309109606885639,0.09617954883247282,1.6546471341511475,0.04886420740949329
502,0.0003070612644392659,0.09555794594367602,1.6555591151369118,0.04857587765497216
503,0.0003050269750521773,0.09494039870539207,1.6564654802418393,0.04828909407771562
504,0.0003030066361627599,0.09432688033576578,1.6573662624675964,0.04800385056047417
505,0.00030100014604585884,0.09371736423249866,1.6582614946430447,0.04772014097840988
506,0.0002990074038043654,0.09311182397163605,1.6591512094248513,0.04743795919970755
507,0.0002970283093609397,0.09251023330636202,1.660035439298101,0.047157299086175275
508,0.00029506276344986454,0.09191256616580222,1.6609142165769124,0.046878154493834735
509,0.00029311066760902494,0.09131879665383452,1.6617875734050545,0.04660051927350128
510,0.00029117192417201003,0.09072889904790739,1.662655541756566,0.04632438727135388
511,0.00028924643626033277,0.09014284779786604,1.6635181534363777,0.046049752329495215
512,0.0002873341077757636,0.08956061752478627,1.6643754400809352,0.04577660828650196
513,0.00028543484339277537,0.08898218301981599,1.665227433158825,0.045504948977965386
514,0.00028354854855109485,0.0884075192430243,1.6660741639714014,0.045234768237022493
515,0.00028167512944835915,0.08783660132225808,1.666915663653415,0.044966059894877716
516,0.00027981449303287286,0.0872694045520063,1.6677519631736446,0.04469881778131541
517,0.0002779665469964637,0.08670590439227158,1.668583093335528,0.044433035725203164
518,0.0002761311997674341,0.08614607646744936,1.6694090847777963,0.04416870755498616
519,0.0002743083605036057,0.08558989656521439,1.6702299679751085,0.04390582709917265
520,0.00027249793908545487,0.0850373406354146,1.6710457732386885,0.043644388186810636
521,0.00027069984610933657,0.08448838478897226,1.6718565307169617,0.04338438464795598
522,0.0002689139928807947,0.08394300529679247,1.6726622703961942,0.04312581031413195
523,0.00026714029140795687,0.08340117858867878,1.6734630221011322,0.04286865901878045
524,0.00026537865439501136,0.08286288125225615,1.6742588154956433,0.04261292459770488
525,0.0002636289952357646,0.08232809003190092,1.6750496800833576,0.04235860088950488
526,0.0002618912280072775,0.08179678182767798,1.675835645208311,0.04210568173600305
527,0.00026016526746357876,0.08126893369428494,1.6766167400555871,0.041854160982663695
528,0.0002584510290294537,0.08074452284000339,1.6773929936519627,0.04160403247900378
529,0.00025674842879430665,0.08022352662565711,1.6781644348665519,0.04135529007899611
530,0.0002550573835060962,0.07970592256357723,1.678931092411451,0.041107927641464974
531,0.00025337781056534097,0.07919168831657426,1.6796929948423855,0.04086193903047426
532,0.0002517096280191955,0.07868080169691713,1.6804501705593549,0.04061731811570814
533,0.0002500527545555938,0.07817324066531883,1.6812026478072803,0.04037405877284447
534,0.00024840710949746055,0.07766898332992903,1.6819504546766517,0.040132154883921085
535,0.0002467726127969878,0.07716800794533332,1.6826936191041741,0.03989160033769486
536,0.0002451491850299766,0.07667029291155923,1.6834321688734162,0.03965238902999385
537,0.00024353674739024172,0.07617581677308888,1.6841661316154575,0.0394145148640626
538,0.00024193522168407944,0.07568455821787824,1.6848955348095365,0.03917797175090049
539,0.00024034453032479637,0.07519649607638304,1.6856204057836979,0.03894275360959357
540,0.00023876459632729875,0.07471160932059112,1.6863407717154413,0.03870885436763962
541,0.00023719534330274132,0.07422987706306142,1.6870566596323684,0.03847626796126682
542,0.00023563669545323448,0.07375127855596932,1.687768096412831,0.0382449883357459
543,0.00023408857756660923,0.07327579319015844,1.6884751087865784,0.03801500944569604
544,0.0002325509150112386,0.07280340049419891,1.6891777233354048,0.03778632525538446
545,0.00023102363373091506,0.07233408013345188,1.6898759664937968,0.03755892973901989
546,0.0002295066602397827,0.0718678119091404,1.6905698645495792,0.03733281688103997
547,0.00022799992161732385,0.07140457575742656,1.691259443644563,0.037107980676392635
548,0.0002265033455033988,0.07094435174849488,1.6919447297751895,0.036884415130811664
549,0.00022501686009333832,0.07048712008564184,1.692625748793178,0.036662114261086357
550,0.0002235403941330878,0.07003286110437174,1.6933025264061692,0.036441072095325516
551,0.00022207387691440273,0.06958155527149838,1.693975088178371,0.036221282673215775
552,0.0002206172382700943,0.06913318318425317,1.694643459531202,0.03600274004627432
553,0.00021917040856932502,0.068687725569399,1.6953076657439352,0.035785438278096215
554,0.000217733318712953,0.06824516328235032,1.6959677319543403,0.0355693714445962
555,0.00021630590012892482,0.06780547730629907,1.6966236831593264,0.03535453363424527
556,0.0002148880847677159,0.0673686487513466,1.6972755442155836,0.03514091894830191
557,0.0002134798050978181,0.06693465885364143,1.6979233398402223,0.03492852150103821
558,0.00021208099410127356,0.06650348897452299,1.6985670946114146,0.034717335419960846
559,0.00021069158526925444,0.06607512059967102,1.6992068329690324,0.034507354846027065
560,0.00020931151259768788,0.06564953533826094,1.6998425792152854,0.034298573933855644
561,0.0002079407105829255,0.06522671492212478,1.700474357515359,0.03409098685193307
562,0.00020657911421745705,0.064806641204918,1.7011021918980493,0.03388458778281479
563,0.00020522665898566747,0.06438929616129185,1.7017261062564002,0.03367937092332182
564,0.0002038832808596369,0.06397466188607147,1.7023461243483358,0.03347533048473261
565,0.00020254891629498304,0.06356272059343952,1.7029622697972946,0.03327246069297035
566,0.00020122350222674543,0.0631534546161255,1.7035745660928614,0.033070755788785704
567,0.000199906976065311,0.06274684640460042,1.7041830365913986,0.03287021002793508
568,0.00019859927569238042,0.062342878526277144,1.7047877045166753,0.03267081768135455
569,0.00019730033945697482,0.061941533664716115,1.7053885929604968,0.03247257303532933
570,0.00019601010617148224,0.06154279461883652,1.705985724883332,0.03227547039165908
571,0.0001947285151077435,0.061146644302132874,1.7065791231149396,0.032079504067818954
572,0.0001934555059931768,0.06075306574189692,1.7071688103549927,0.03188466839711648
573,0.00019219101900694075,0.060362042078444915,1.707754809173703,0.03169095772884437
574,0.00019093499477613527,0.05997355656435014,1.7083371420124436,0.03149836642842936
575,0.00018968737437204008,0.05958759256368073,1.7089158311843695,0.031306888877577
576,0.0001884480993063899,0.05920413355124268,1.7094908988750377,0.031116519474412588
577,0.00018721711152768655,0.058823163111828086,1.7100623671430253,0.030927252633618226
578,0.00018599435341754686,0.058444664939468476,1.710630257920547,0.030739082786566143
579,0.0001847797677870865,0.058068622836693326,1.7111945930140706,0.030552004381448235
580,0.00018357329787333895,0.05769502071379365,1.7117553941049304,0.030366011883401958
581,0.00018237488733570934,0.057323842588090604,1.7123126827499404,0.030181099774632587
582,0.00018118448025246286,0.056955072583209164,1.7128664803820057,0.029997262554531938
583,0.000180002021117247,0.05658869492835678,1.7134168083107317,0.029814494739793553
584,0.00017882745483564758,0.056224693957606965,1.7139636877230322,0.029632790864524465
585,0.00017766072672177808,0.05586305410918782,1.7145071396837361,0.029452145480353527
586,0.00017650178249490163,0.05550375992477545,1.7150471851361926,0.02927255315653642
587,0.00017535056827608573,0.05514679604879224,1.7155838449028737,0.02909400848005735
588,0.00017420703058488888,0.05479214722770998,1.7161171396859771,0.02891650605572753
589,0.00017307111633607913,0.054439798309357725,1.7166470900680253,0.02874004050628042
590,0.00017194277283638385,0.05408973424223448,1.7171737165124648,0.02856460647246386
591,0.00017082194778127066,0.053741940074826584,1.7176970393642625,0.028390198613129105
592,0.0001697085892517589,0.053396400954929785,1.7182170788505011,0.028216811605316805
593,0.0001686026457112616,0.05305310212897603,1.718733855080972,0.028044440144339985
594,0.00016750406600245718,0.052712028941364834,1.719247388048768,0.027873078943864083
595,0.000166412799344191,0.052373166833799285,1.7197576976308717,0.027702722735984092
596,0.00016532879532840612,0.05203650134462663,1.7202648035887453,0.02753336627129883
597,0.00016425200391710306,0.051702018108183395,1.7207687255689164,0.027365004318982408
598,0.0001631823754393282,0.05136970285414501,1.721269483103562,0.02719763166685292
599,0.00016211986058819043,0.05103954140687992,1.7217670956110926,0.02703124312143844
600,0.00016106441041790597,0.05071151968480819,1.7222615823967329,0.0268658335080403
601,0.00016001597634087084,0.05038562369976447,1.7227529626531002,0.02670139767079378
602,0.00015897451012476053,0.0500618395563654,1.723241255460783,0.026537930472726165
603,0.0001579399638896571,0.04974015345138135,1.723726479788916,0.026375426795812285
604,0.0001569122901052027,0.04942055167311251,1.724208654495754,0.026213881541027516
605,0.00015589144158777998,0.049103020600769286,1.724687798329244,0.02605328962839836
606,0.00015487737149771818,0.048787546703856974,1.725163929927594,0.025893645997050546
607,0.00015387003333652578,0.048474116541564666,1.7256370678198434,0.025734945605254786
608,0.0001528693809441482,0.04816271676215837,1.7261072304264267,0.025577183430470166
609,0.0001518753684962511,0.04785333410237836,1.7265744360597395,0.02542035446938524
610,0.0001508879505015289,0.04754595538684064,1.7270387029247003,0.02526445373795685
611,0.00014990708179903772,0.04724056752744254,1.727500049119311,0.025109476271446718
612,0.00014893271755555317,0.04693715752277248,1.7279584926352156,0.02495541712445584
613,0.00014796481326295228,0.04663571245752373,1.728414051358256,0.024802271370956724
614,0.00014700332473561949,0.04633621950191226,1.7288667430690279,0.024650034104323537
615,0.00014604820810787617,0.046038665911098606,1.7293165854434327,0.024498700437360122
616,0.00014509941983143398,0.04574303902461371,1.729763596053228,0.024348265502326
617,0.00014415691667287112,0.04544932626578877,1.7302077923665773,0.024198724450960354
618,0.00014322065571113177,0.045157515141188986,1.730649191748595,0.024050072454504034
619,0.00014229059433504818,0.04486759324005121,1.7310878114618933,0.02390230470371961
620,0.00014136669024088536,0.044579548233725536,1.7315236686671232,0.023755416408909536
621,0.0001404489014299078,0.044293367875120684,1.731956780423516,0.023609402799932414
622,0.0001395371862059684,0.04400903999815326,1.7323871636894224,0.023464259126217423
623,0.00013863150317311923,0.043726552517200784,1.732814835322848,0.023319980656776956
624,0.00013773181123324352,0.04344589342655855,1.7332398120819896,0.02317656268021745
625,0.0001368380695837094,0.043167050799900165,1.7336621106257666,0.023034000504748475
626,0.00013595023771504437,0.04289001278974187,1.734081747514352,0.022892289458190124
627,0.0001350682754086309,0.042614767626910556,1.734498739209701,0.022751424887978697
628,0.0001341921427344225,0.04234130362001543,1.7349131020760784,0.02261140216117074
629,0.0001333218000486804,0.04206960915492335,1.7353248523805815,0.02247221666444546
630,0.00013245720799173025,0.04179967269423777,1.735734006293664,0.022333863804105538
631,0.00013159832748573907,0.041531482776781294,1.7361405798896556,0.022196339006076368
632,0.00013074511973251176,0.0412650280170818,1.736544589147281,0.02205963771590378
633,0.00012989754621130735,0.041000297104862145,1.7369460499501754,0.02192375539875024
634,0.00012905556867667467,0.04073727880453331,1.7373449780873995,0.02178868753938956
635,0.0001282191491563071,0.04047596195469114,1.7377413892539515,0.021654429642200154
636,0.00012738824994891636,0.04021633546761652,1.7381352990512768,0.021520977231156892
637,0.00012656283362212512,0.03995838832877896,1.7385267229877766,0.021388325849821525
638,0.00012574286301037814,0.03970210959634371,1.7389156764793132,0.02125647106133175
639,0.00012492830121287195,0.039447488400682164,1.739302174849715,0.021125408448388915
640,0.00012411911159150257,0.03919451394388573,1.7396862333312775,0.02099513361324441
641,0.0001233152577688314,0.03894317549928299,1.7400678670652625,0.020865642177684766
642,0.00012251670362606898,0.038693462410960285,1.7404470911023973,0.02073692978301547
643,0.00012172341330107617,0.03844536409328547,1.740823920403369,0.020608992090043528
644,0.00012093535118638315,0.038198870030435116,1.7411983698393187,0.020481824779058837
645,0.0001201524819272255,0.037953969775924835,1.7415704541923327,0.020355423549814303
646,0.00011937477041959747,0.037710652952142945,1.7419401881559318,0.020229784121504838
647,0.00011860218180832224,0.03746890924988728,1.7423075863355584,0.020104902232745168
648,0.00011783468148513885,0.037228728427905255,1.7426726632490623,0.019980773641546518
649,0.00011707223508680592,0.036990100312437074,1.7430354333271831,0.01985739412529221
650,0.00011631480849322164,0.03675301479676207,1.7433959109140318,0.019734759480712148
651,0.00011556236782556016,0.036517461840748215,1.743754110267569,0.019612865523856254
652,0.00011481487944442403,0.036283431470404734,1.744110045560083,0.019491708090066857
653,0.00011407230994801257,0.03605091377743776,1.7444637308786632,0.01937128303395008
654,0.00011333462617030615,0.03581989891880907,1.7448151802256735,0.019251586229346192
655,0.00011260179517926598,0.03559037711629793,1.7451644075192227,0.019132613569299024
656,0.00011187378427504942,0.03536233865606582,1.7455114265936338,0.01901436096602439
657,0.00011115056098824062,0.03513577388822432,1.745856251199909,0.0188968243508776
658,0.00011043209307809633,0.034910673226405856,1.746198895006195,0.018779999674320026
659,0.0001097183485308067,0.03468702714733743,1.746539371598246,0.01866388290588479
660,0.000109009295557771,0.03446482619041733,1.7468776944798823,0.01854847003414159
661,0.00010830490259388807,0.034244060957294715,1.7472138770734498,0.018433757066660603
662,0.00010760513829586121,0.03402472211145209,1.7475479327202754,0.01831974002997562
663,0.00010690997154051769,0.033806800377790686,1.7478798746811215,0.018206414969546312
664,0.0001062193714231424,0.033590286542218684,1.7482097161366374,0.01809377794971971
665,0.00010553330725582576,0.03337517145124225,1.74853747018781,0.01798182505369089
666,0.00010485174856582555,0.03316144601155942,1.748863149856411,0.017870552383462884
667,0.00010417466509394271,0.03294910118965674,1.7491867680854425,0.01775995605980587
668,0.00010350202679291073,0.03273812801140876,1.7495083377395817,0.01765003222221557
669,0.0001028338038257988,0.03252851756168016,1.749827871605622,0.017540777028870993
670,0.00010216996656442833,0.03232026098393071,1.7501453823929123,0.017432186656591447
671,0.0001015104855878028,0.03211334947982293,1.7504608827337953,0.017324257300792845
672,0.00010085533168055094,0.03190777430883242,1.7507743851840425,0.017216985175443386
673,0.00010020447583138278,0.031703526787860876,1.751085902223288,0.017110366513018557
674,9.955788923155887e-05,0.0315005982908518,1.75139544625546,0.017004397564455494
675,9.891554327337217e-05,0.03129898024840879,1.75170302960921,0.016899074599106743
676,9.827740954864271e-05,0.031098664147416515,1.7520086645383404,0.016794393904693398
677,9.764345984722486e-05,0.03089964153066425,1.7523123632222297,0.01669035178725764
678,9.701366615552693e-05,0.030701903996472022,1.7526141377662565,0.016586944571114735
679,9.638800065504324e-05,0.030505443198319313,1.75291400020222,0.016484168598804416
680,9.57664357208984e-05,0.0303102508444763,1.7532119624887599,0.016382020231041773
681,9.514894392040357e-05,0.03011631869763766,1.7535080365117732,0.01628049584666756
682,9.453549801162487e-05,0.02992363857455885,1.7538022340848303,0.016179591842598023
683,9.392607094196352e-05,0.029732202345694913,1.7540945669495878,0.01607930463377419
684,9.332063584674783e-05,0.029542001934841737,1.7543850467761997,0.015979630653110685
685,9.271916604783681e-05,0.029353029318779807,1.7546736851637272,0.015880566351444064
686,9.212163505223525e-05,0.02916527652692036,1.7549604936405456,0.01578210819748067
687,9.152801655072041e-05,0.028978735640953986,1.7552454836647502,0.015684252677744055
688,9.093828441647975e-05,0.02879339879450167,1.7555286666245589,0.015586996296521922
689,9.035241270376011e-05,0.028609258172768156,1.7558100538387142,0.015490335575812702
690,8.977037564652791e-05,0.028426306012197738,1.7560896565568829,0.015394267055271646
691,8.91921476571403e-05,0.02824453460013241,1.7563674859600527,0.015298787292156559
692,8.861770332502727e-05,0.02806393627447232,1.7566435531609284,0.015203892861273122
693,8.804701741538452e-05,0.02788450342333859,1.756917869204325,0.01510958035491984
694,8.748006486787703e-05,0.027706228484738415,1.75719044506756,0.015015846382832607
695,8.691682079535323e-05,0.027529103946232477,1.757461291660842,0.014922687572128937
696,8.635726048256965e-05,0.027353122344604613,1.7577304198276598,0.014830100567251822
697,8.580135938492595e-05,0.02717827626553377,1.7579978403451668,0.014738082029913278
698,8.524909312721029e-05,0.027004558343268176,1.7582635639245658,0.01464662863903754
699,8.470043750235479e-05,0.026831961260301757,1.7585276012114908,0.014555737090703964
700,8.41553684702013e-05,0.026660477747052765,1.7587899627863863,0.014465404098089612
701,8.361386215627695e-05,0.026490100581544596,1.7590506591648865,0.014375626391411555
702,8.307589485057977e-05,0.026320822589088796,1.7593097007981906,0.01428640071786887
703,8.254144300637407e-05,0.026152636641970234,1.759567098073438,0.01419772384158439
704,8.201048323899557e-05,0.025985535659134418,1.7598228613140794,0.01410959254354617
705,8.148299232466621e-05,0.025819512605876956,1.7600770007802486,0.014022003621548708
706,8.095894719931844e-05,0.02565456049353513,1.7603295266691306,0.013934953890133916
707,8.043832495742905e-05,0.02549067237918158,1.760580449115328,0.013848440180531857
708,7.992110285086233e-05,0.025327841365320087,1.7608297781912268,0.013762459340601253
709,7.940725828772256e-05,0.025166060599583404,1.7610775239073582,0.013677008234769781
710,7.889676883121569e-05,0.025005323274433194,1.7613236962127605,0.013592083743974156
711,7.838961219852016e-05,0.02484562262686197,1.7615683049953386,0.013507682765600007
712,7.788576625966674e-05,0.024686951938097085,1.7618113600822207,0.013423802213421578
713,7.738520903642732e-05,0.02452930453330676,1.7620528712401147,0.01334043901754123
714,7.688791870121264e-05,0.024372673781308085,1.762292848175661,0.013257590124328774
715,7.639387357597871e-05,0.024217053094277016,1.7625313005357854,0.01317525249636064
716,7.59030521311421e-05,0.02406243592746038,1.7627682379080487,0.013093423112358882
717,7.541543298450367e-05,0.023908815778889786,1.7630036698209948,0.013012098967130034
718,7.493099490018105e-05,0.02375618618909755,1.7632376057444976,0.012931277071503822
719,7.444971678754945e-05,0.02360454074083448,1.7634700550901055,0.01285095445227174
720,7.397157770019098e-05,0.02345387305878966,1.7637010272113838,0.01277112815212551
721,7.349655683485224e-05,0.023304176809312075,1.7639305314042568,0.01269179522959539
722,7.302463353041019e-05,0.023155445700134177,1.7641585769073462,0.012612952758988409
723,7.25557872668462e-05,0.023007673480097298,1.7643851729023086,0.012534597830326455
724,7.208999766422815e-05,0.022860853938878958,1.7646103285141717,0.0124567275492843
